"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000004319",763.08581612103,1.2252685815974,0.240204782530742,5.1009333315026,3.37982610214479e-07,5.97652760001343e-06
"ENSMUSG00000053399",24.8943172834688,4.59702920476512,1.24618613866837,3.68887846054631,0.000225244781130291,0.00171218926112609
"ENSMUSG00000046844",15.8008172226923,3.36302782982657,0.555237837125372,6.05691400146277,1.38757721537618e-09,4.09810925571976e-08
"ENSMUSG00000052456",1940.44300614504,0.388798062197234,0.112194326669115,3.46539859670342,0.000529446143822862,0.00348037958861842
"ENSMUSG00000034390",1025.87562815529,1.63444106648046,0.350511446365224,4.66301766584083,3.11605992313577e-06,4.23601051357292e-05
"ENSMUSG00000031697",681.160988070915,0.672770082796296,0.138368311889128,4.86216875533883,1.16106570254737e-06,1.80975593536173e-05
"ENSMUSG00000031841",220.779853084147,1.86572358108693,0.57077084072411,3.26877872513595,0.00108012735157133,0.00627921405452797
"ENSMUSG00000037852",9464.10777608457,2.69479118488102,0.715718259615884,3.76515639873053,0.000166444866219909,0.00131648984722084
"ENSMUSG00000031605",1345.91010257168,0.376608864418265,0.1121279974972,3.35874066089221,0.000782985104745527,0.0048330574375857
"ENSMUSG00000025521",542.661898649564,0.762822917867467,0.208641415598083,3.65614331977565,0.000256038243607206,0.00190568113040502
"ENSMUSG00000036330",36.9112522575983,2.43895382200928,0.660946816398276,3.69009088401389,0.000224173947597685,0.00170508683551774
"ENSMUSG00000006273",4629.3055954583,1.21148664847716,0.207673888265762,5.83360122254181,5.42436744523798e-09,1.43269814996529e-07
"ENSMUSG00000031861",117.724054100316,2.49270795354155,0.68979780780785,3.61367914673907,0.000301882601851413,0.00218823286621973
"ENSMUSG00000047654",21.9823088139032,1.074755043679,0.299117742849409,3.59308355780182,0.000326787738268714,0.00234091698061413
"ENSMUSG00000037492",25.9184375110626,2.53722215653249,0.398695510150056,6.36380920261068,1.96810597497581e-10,6.80139629333929e-09
"ENSMUSG00000031734",38.3383441907328,2.73411210783253,0.455486867455416,6.00261457175854,1.94165157226845e-09,5.60856718898259e-08
"ENSMUSG00000055368",1366.94432080769,4.0665680092902,0.660933582661199,6.15276347876965,7.61443221959953e-10,2.36929269537875e-08
"ENSMUSG00000031751",5552.51676120803,0.381308311777124,0.108202476084397,3.52402574853931,0.000425042943118809,0.00290564240130412
"ENSMUSG00000031757",36.0655349741327,3.70485943957018,1.10728893053909,3.3458832084291,0.000820209353335846,0.00501416972282825
"ENSMUSG00000110588",49.9312185847127,1.44849501477692,0.302980245498572,4.78082329226889,1.74578766237396e-06,2.55537495794234e-05
"ENSMUSG00000031765",11705.4795401736,2.35946575268303,0.258721719943411,9.11970496021403,7.53291220825228e-20,8.04347625792271e-18
"ENSMUSG00000031781",1163.72720517249,0.975913240091587,0.144016940967397,6.77637806730333,1.23225965156e-11,5.1746621267022e-10
"ENSMUSG00000031782",526.495672677547,0.541165093539382,0.132319141728631,4.08984736803417,4.31657151051414e-05,0.000411970419257855
"ENSMUSG00000043068",164.107730992032,4.64424239887237,0.920033074626771,5.04790808825693,4.4667393036298e-07,7.68107007849237e-06
"ENSMUSG00000031986",994.6789740401,0.87926272697687,0.149077506518185,5.89802410512961,3.67880241133742e-09,1.00347769704887e-07
"ENSMUSG00000060470",9.75421386119984,2.55083242460925,0.730829712382318,3.49032391731062,0.000482435415409114,0.0032230297565273
"ENSMUSG00000085795",661.022785387966,1.8846423942342,0.532088177413671,3.54197381981856,0.000397144888593328,0.00274496879291643
"ENSMUSG00000033998",98.7873454718627,2.38439849624916,0.608509681551391,3.91842327006228,8.91300924243592e-05,0.000772192957460138
"ENSMUSG00000057060",7.27526366302331,2.86426557265119,0.853122936398157,3.35738901212055,0.000786823253461481,0.00485301550505766
"ENSMUSG00000031790",1293.56110326626,5.06419320880236,1.01033900765803,5.01237027415299,5.37636205758023e-07,9.11355375649251e-06
"ENSMUSG00000050147",20.1404795232834,1.23530422114051,0.360269188021595,3.42883672046489,0.000606174086079574,0.00390882739047725
"ENSMUSG00000042870",210.553582808031,1.4345849257592,0.147939546498549,9.69710236183044,3.1018258497367e-22,3.89458395384528e-20
"ENSMUSG00000005413",33117.1036132098,2.3110052397384,0.744354328945208,3.10471122403926,0.00190464879408154,0.00987540045007704
"ENSMUSG00000036534",970.664608359567,1.3177787005286,0.180543919282462,7.29893704404925,2.90049986153538e-13,1.50045319959261e-11
"ENSMUSG00000109645",87.1041414421517,1.45204791839328,0.398202260145114,3.64650848004762,0.000265827709310237,0.00196396076574992
"ENSMUSG00000031871",3502.48868274856,1.88185375143919,0.548960141981738,3.42803349009224,0.000607970454106531,0.00391715222008299
"ENSMUSG00000031872",50.2095657338973,1.72041888520631,0.418044719988486,4.11539436559249,3.86517985116777e-05,0.000374468335638922
"ENSMUSG00000031585",943.160411652743,0.497125451659796,0.143736839922035,3.45858063896107,0.000543029688664124,0.00355279910996643
"ENSMUSG00000031516",734.586956685278,0.708245004645036,0.117248226308489,6.04056050094601,1.53579783093744e-09,4.49337758826731e-08
"ENSMUSG00000031513",1559.53496112735,0.599932411222852,0.125821241594556,4.76813297675177,1.85941042582742e-06,2.69798077234169e-05
"ENSMUSG00000031532",4312.13735684011,0.800946667749572,0.146707870926484,5.45946623512062,4.77568144807953e-08,1.03851328687306e-06
"ENSMUSG00000046794",216.153687964122,2.38244455012204,0.670576232856944,3.55283177868055,0.000381108092038326,0.00265320891269702
"ENSMUSG00000039633",205.778646187874,1.51662034404556,0.290409268416676,5.22235516901453,1.76661717173458e-07,3.36542479230817e-06
"ENSMUSG00000031885",2223.49476631944,0.367548621783559,0.113916411918124,3.22647646282724,0.00125324539220884,0.00708933424716552
"ENSMUSG00000031889",738.10424841418,0.507606686621566,0.124064872801715,4.09146179058147,4.2866258113348e-05,0.000409425200772214
"ENSMUSG00000033313",110.208563416824,1.20185386418209,0.286376057766321,4.19676796152695,2.7075107667356e-05,0.000274837197143966
"ENSMUSG00000033249",43.6762127004206,1.87485794221579,0.524308295458372,3.57586930906121,0.000349066013954602,0.00247425912756587
"ENSMUSG00000013160",2760.06390352387,0.735590166242752,0.127510945748992,5.76883938803793,7.98193307511734e-09,2.039228832463e-07
"ENSMUSG00000055707",582.770809035692,0.531142210954472,0.147148180668738,3.6095737544332,0.000306700563196282,0.00221865091836199
"ENSMUSG00000090137",85.2884436133472,1.61681554955838,0.478377468535256,3.37979034528719,0.000725411420960585,0.00454036316736502
"ENSMUSG00000070002",1191.77167868431,1.3424532533974,0.234379699351726,5.72768570448086,1.01809962625802e-08,2.5311678867346e-07
"ENSMUSG00000035559",344.666225709633,1.23399309382266,0.252856029385219,4.88022016648336,1.05967474662511e-06,1.66942201886349e-05
"ENSMUSG00000019261",926.161841452821,0.858114999811935,0.253078062520952,3.39071269656528,0.000697111379923232,0.00438741182336571
"ENSMUSG00000035439",180.192564877777,1.05359331689828,0.160570854860142,6.56154765954236,5.32521491000655e-11,2.02520273579031e-09
"ENSMUSG00000074247",1240.41514959825,1.05185268611665,0.296375626580992,3.54905259332858,0.000386619852646585,0.00268261139634201
"ENSMUSG00000031808",572.672091140517,2.17763963501676,0.530141676739587,4.1076559919028,3.99694823267175e-05,0.000385143650372296
"ENSMUSG00000054823",3030.14970294778,1.08226408566442,0.310451388441171,3.48609839079366,0.000490120701315013,0.00325868968681664
"ENSMUSG00000031570",781.190382749737,0.7149065448645,0.160935429661435,4.44219489995754,8.90458454834031e-06,0.000105746173728532
"ENSMUSG00000031838",1929.05923317538,1.13290277990843,0.264855477767251,4.2774376027971,1.89056926797183e-05,0.000202765018052609
"ENSMUSG00000031840",121.934013968643,0.980158785964626,0.231818129136015,4.22813690032645,2.35634408861541e-05,0.000244094582911047
"ENSMUSG00000031845",66.4762404518367,5.67674274167494,1.05113044407867,5.40060729251421,6.64156740933329e-08,1.3992091339764e-06
"ENSMUSG00000004567",1167.89430658504,1.38227337807981,0.290463226672794,4.75885844109602,1.94690911422767e-06,2.80509017383008e-05
"ENSMUSG00000004565",755.612802164333,1.04076313993916,0.162071767652707,6.42161898406227,1.34832562310416e-10,4.79221394294177e-09
"ENSMUSG00000019470",1303.46645043846,0.344424822264409,0.110194698718117,3.1256024679142,0.00177441239736505,0.00932004796312029
"ENSMUSG00000004626",578.583972227319,2.09500710787383,0.404998303861606,5.17287872047417,2.30514643807168e-07,4.2695618162831e-06
"ENSMUSG00000034189",892.327672288705,0.673821229033398,0.140296621428676,4.80283289912262,1.56436431819027e-06,2.3252223391197e-05
"ENSMUSG00000031819",623.887658730837,0.562536552409019,0.149416508133975,3.76488889637695,0.000166623153211113,0.00131706615189271
"ENSMUSG00000052934",366.662976942252,0.758472536780932,0.172602484406366,4.39433151492317,1.11114141822658e-05,0.000128950206575984
"ENSMUSG00000031812",2933.82844419339,0.572004556979788,0.170949712917971,3.34603988047795,0.000819746046582905,0.00501399625946645
"ENSMUSG00000040010",2626.49064275219,1.20579793143238,0.275907460112437,4.37029839983665,1.24076862123405e-05,0.000141045699591237
"ENSMUSG00000049577",552.990146204872,1.43303050495815,0.354860397263348,4.03829369523777,5.38414162985441e-05,0.000499397666785577
"ENSMUSG00000017478",1354.41445276123,0.436149769185402,0.123884526717914,3.52061537255995,0.000430546644980633,0.00293844263083477
"ENSMUSG00000014470",505.683543998727,0.709958444996456,0.157531427514921,4.50677338608646,6.58208640896256e-06,8.14107148975672e-05
"ENSMUSG00000006585",578.981770213185,1.25256034498085,0.332303133563567,3.76933052526045,0.000163686007810256,0.00129589942685268
"ENSMUSG00000006589",3684.99128184889,0.997911223717263,0.283940066319712,3.51451359666032,0.00044056011789854,0.00299207260283037
"ENSMUSG00000015027",954.909522036592,2.12026935051439,0.541350005362765,3.91663310152472,8.97942486147518e-05,0.000776869493036076
"ENSMUSG00000015013",557.555614891607,0.478336703068429,0.114814691943867,4.1661628400509,3.09769470988025e-05,0.000308854748687422
"ENSMUSG00000000743",1881.2859146099,0.479546730556988,0.145057846989373,3.30589995998025,0.000946718821385598,0.0056293946861353
"ENSMUSG00000039960",3058.5945700941,1.79199022415889,0.319511069425856,5.60853878201777,2.04041979929785e-08,4.78703559673765e-07
"ENSMUSG00000054717",129.61803593902,1.57303392255546,0.360483053022016,4.36368342247532,1.27890614317658e-05,0.000144985249062659
"ENSMUSG00000097203",6.18265368910173,3.42033695953387,1.09873868914551,3.11296670748334,0.00185216910008347,0.00966345732609846
"ENSMUSG00000121141",459.23519769153,2.11370806102942,0.405223150251797,5.21615820743708,1.82672170097464e-07,3.47355163017902e-06
"ENSMUSG00000031529",2243.72695561826,0.32248183657961,0.0939360472110616,3.43299346900383,0.000596956477279212,0.0038601331628619
"ENSMUSG00000097248",15.7166715890242,3.78066254487004,0.789905377390448,4.78622206290067,1.6995001393728e-06,2.5012741433386e-05
"ENSMUSG00000031530",2166.45123631793,3.41569947828831,0.521675701843812,6.54755332904302,5.84873387075249e-11,2.20416990187966e-09
"ENSMUSG00000003037",1689.24165905613,0.299364865665932,0.0952587863207165,3.14264832913189,0.0016742685966176,0.00890152817041593
"ENSMUSG00000055148",363.057882265639,1.98147993745076,0.261472739828615,7.57815112485355,3.50513975584029e-14,2.01332004458449e-12
"ENSMUSG00000052488",1026.6894820954,1.41869807082549,0.383812561610472,3.69633048192236,0.000218738197092043,0.00167035225933429
"ENSMUSG00000052557",814.695275754092,1.02048573874823,0.229957544971521,4.43771366090472,9.09194558624281e-06,0.00010761314657407
"ENSMUSG00000074217",40.7761964660245,4.69451745111187,1.00268549418025,4.68194411743226,2.84166956271621e-06,3.90979932235832e-05
"ENSMUSG00000031706",348.611964673883,0.878512073830305,0.276321268752327,3.17931398403405,0.00147624086758011,0.00806873947546461
"ENSMUSG00000037103",442.477132682935,0.46024650748302,0.14592132049986,3.15407307106614,0.00161008766223113,0.00864038881626011
"ENSMUSG00000008129",36.9361351201547,1.12850253359736,0.339828059196575,3.32080445701094,0.000897584006933328,0.00539760144337813
"ENSMUSG00000003824",87.451909827057,1.68085972041775,0.332150956879871,5.06052951407172,4.18093732270056e-07,7.2344113535316e-06
"ENSMUSG00000031488",296.510055953555,2.21336986333868,0.369837558160219,5.98470819012875,2.16778151583413e-09,6.18312659299447e-08
"ENSMUSG00000031490",3630.82082320646,1.38619102006189,0.263764061330806,5.25542036723252,1.47686746659084e-07,2.8694409424758e-06
"ENSMUSG00000109953",141.805377765461,2.7356546009221,0.576028978351204,4.74916142023357,2.04261859251192e-06,2.92432750322675e-05
"ENSMUSG00000031441",5624.03986096914,1.61637407520108,0.401069571300702,4.03015883244159,5.57391761115907e-05,0.000514861018234457
"ENSMUSG00000096188",1557.67621692428,0.930711462509411,0.286396978296998,3.249725147394,0.00115516596137585,0.0066290713621812
"ENSMUSG00000002342",687.79129645945,1.28519770248548,0.261895368288738,4.90729450804398,9.23413219611906e-07,1.47521756427258e-05
"ENSMUSG00000002343",441.003331647771,0.860101913341408,0.123090302633687,6.98756843502973,2.79691157762322e-12,1.27292591399806e-10
"ENSMUSG00000031654",17.9508131901021,4.10348828967667,0.639868458353541,6.41301854483567,1.42666157288874e-10,5.02064310707013e-09
"ENSMUSG00000054069",9.45940276631563,4.27735320093513,1.12469391274603,3.803126479534,0.000142881360031855,0.00115834966312652
"ENSMUSG00000061048",518.629829538787,3.33535810714439,0.684061377161827,4.87581702241808,1.0835901743378e-06,1.70602294240733e-05
"ENSMUSG00000000303",64.7867289210121,3.01564465483525,0.857915827202112,3.51508220179368,0.000439617889062951,0.00298691693972954
"ENSMUSG00000074064",367.966651323365,1.04743353577025,0.201530085582742,5.1974053042329,2.02089427322321e-07,3.79369378743464e-06
"ENSMUSG00000031565",12672.9758243889,2.03637338553716,0.450560964588522,4.51964006113333,6.19448559432212e-06,7.73877085298663e-05
"ENSMUSG00000031858",1727.10635429025,0.360919083677901,0.0856091900573955,4.21589181530544,2.48793016916578e-05,0.000255186466366077
"ENSMUSG00000031714",754.314896654682,1.83144522562384,0.579106395545534,3.16253669396721,0.00156401023561285,0.00844207382739743
"ENSMUSG00000034416",31.3092596074221,3.55678637893857,0.606060422726937,5.86869930053342,4.39227201283386e-09,1.17878956511995e-07
"ENSMUSG00000040123",614.71628485721,0.494562481066801,0.12804586983769,3.86238526626204,0.000112285303843474,0.000942095568110489
"ENSMUSG00000037572",191.975738208166,1.26961474212854,0.300779956696875,4.22107495483171,2.4314006572521e-05,0.000250313048298727
"ENSMUSG00000048379",938.037929876533,0.417553150648663,0.133776519380135,3.12127384225149,0.00180070500708637,0.00942249535226387
"ENSMUSG00000050335",11197.5031091936,3.53617628798452,0.705967885754469,5.00897612956629,5.47203587477056e-07,9.2631631684971e-06
"ENSMUSG00000007817",3454.06002055347,1.29597058826337,0.271409189770251,4.77496944506709,1.79734541571112e-06,2.62162711949551e-05
"ENSMUSG00000005148",1481.53747176692,2.81023708348864,0.449557596828541,6.25111688316202,4.07527733360516e-10,1.33278638033323e-08
"ENSMUSG00000021982",367.75654755721,1.10513787040292,0.34126161293463,3.23838904967788,0.00120206765630111,0.0068635426097668
"ENSMUSG00000044461",36.1825399294967,2.81789477668897,0.905451725727713,3.11214247719747,0.00185734835295272,0.00968239222759791
"ENSMUSG00000035184",176.862089552542,2.50058628993641,0.523521567117291,4.77647234994653,1.78397070004576e-06,2.60516025197798e-05
"ENSMUSG00000022130",483.889069943278,0.677901348486993,0.183857265662562,3.68710665876628,0.000226818305615249,0.00172153164766179
"ENSMUSG00000035095",105.293319862616,3.73813089296903,0.977781870455716,3.82307241105502,0.000131799053236363,0.00108326682373808
"ENSMUSG00000022132",76.8758508154185,3.75187432823986,0.983080638906241,3.81644615889713,0.000135387601190366,0.00110693540685291
"ENSMUSG00000015966",45.6682007244711,2.26873752715465,0.524492579633762,4.32558555688022,1.5212720777313e-05,0.00016818807139024
"ENSMUSG00000015970",220.09361149909,5.29299153891097,0.863951697153203,6.12649012248237,8.98387810387814e-10,2.74079582788155e-08
"ENSMUSG00000115196",6.83935605460965,5.46613238586383,1.10185711929339,4.96083592886272,7.01904605919212e-07,1.15914001873744e-05
"ENSMUSG00000021975",504.157017698163,0.467432130389992,0.0998349104709844,4.68205087964539,2.84018959880606e-06,3.90979932235832e-05
"ENSMUSG00000034522",90.3449077988924,1.9020121291177,0.440086415851595,4.32190601801965,1.54687080698756e-05,0.000170373913593582
"ENSMUSG00000034450",31.8845988780219,5.17051890622602,1.28352474277,4.02837493811565,5.61637237437185e-05,0.000518016538006848
"ENSMUSG00000041765",765.978127696618,0.683956398519186,0.191387300117704,3.57367703133149,0.000352003064137496,0.00249224952126367
"ENSMUSG00000006526",355.800595459593,0.952351600790999,0.224135008484361,4.24900869895767,2.14718581739587e-05,0.00022627408196311
"ENSMUSG00000022091",1214.76117798351,2.14836157879934,0.406941801928895,5.27928457734288,1.29689252018289e-07,2.56971899359951e-06
"ENSMUSG00000115186",21.9032430538191,1.82190429212562,0.426735595932384,4.26939845068443,1.96000859639974e-05,0.000209106638726063
"ENSMUSG00000056296",40.9721385857577,4.73698530045841,1.28661803346663,3.68173395463393,0.000231653077255122,0.0017529024192297
"ENSMUSG00000036282",856.043392689741,0.480147221577122,0.120002039947124,4.00115882853898,6.3033028929634e-05,0.000572914973021403
"ENSMUSG00000058351",121.400682955747,1.19494464659223,0.360159324520719,3.31782232261346,0.000907221743002299,0.00544638214095518
"ENSMUSG00000034959",121.265102933361,2.7690342946334,0.788872457945017,3.51011658062778,0.000447910266670141,0.00303456776654559
"ENSMUSG00000021998",556.080064398568,4.40364816424141,0.696757069076334,6.32020593645239,2.61214958329237e-10,8.80798508611917e-09
"ENSMUSG00000021904",627.879003026542,6.15057681199362,0.738027316438247,8.33380645268875,7.82838619529727e-17,6.00000176305821e-15
"ENSMUSG00000021902",175.442367843877,0.733425419285619,0.156791792032779,4.67770289360738,2.90106472110731e-06,3.98056030321731e-05
"ENSMUSG00000021901",2267.65394378857,0.405541498614852,0.056359261756893,7.19564958753655,6.21640912530162e-13,3.05754327568477e-11
"ENSMUSG00000021890",5121.11580715286,0.752519272274442,0.233210605126954,3.22677981074141,0.00125191759080406,0.00708503123982563
"ENSMUSG00000022018",210.253050403555,2.30911354819009,0.393664562222923,5.86568812582754,4.47273814264262e-09,1.19781173882174e-07
"ENSMUSG00000021819",3473.54602681516,1.06370252517926,0.179092757905275,5.93939441002895,2.86076861064779e-09,8.00438572291664e-08
"ENSMUSG00000022025",116.579852321176,4.79124631198886,0.752914420680036,6.36360013885958,1.97078800783545e-10,6.80139629333929e-09
"ENSMUSG00000021820",1635.71660084281,0.970989605637944,0.296699458792547,3.2726369289297,0.00106549248456148,0.00620628372479224
"ENSMUSG00000096001",551.932110497721,3.39940427063235,0.580328452568241,5.85772463091945,4.69251873924573e-09,1.25130494363707e-07
"ENSMUSG00000074553",18.9946312140818,3.08793113735502,0.791880329839676,3.89949215935216,9.63946586163816e-05,0.000825117142921861
"ENSMUSG00000037824",1926.13596449665,2.19516286563881,0.405208677009646,5.41736391688019,6.04841523519429e-08,1.28617619631119e-06
"ENSMUSG00000072601",79.6141053241289,6.82705715904181,1.10994160618588,6.15082552180543,7.70806793289567e-10,2.39544509168322e-08
"ENSMUSG00000021831",2243.83451628048,0.959599695320822,0.256912911115734,3.73511666328261,0.000187628185708844,0.0014604603888228
"ENSMUSG00000040314",12.9460117055202,5.82722247216331,1.38003865721295,4.222506696973,2.41600217970725e-05,0.000249398331493286
"ENSMUSG00000022156",106.507089353194,8.83901017128285,1.29077635007523,6.84782469927317,7.49813654172784e-12,3.23572434596911e-10
"ENSMUSG00000059256",239.743557070508,10.0165021666003,1.2250201961094,8.17660165800717,2.91961210690125e-16,2.08754607005217e-14
"ENSMUSG00000040284",263.221692714423,11.3244559803058,1.29015381638629,8.77760142742167,1.66997881609189e-18,1.56277493254202e-16
"ENSMUSG00000015441",202.365169791809,10.9449542623385,1.29255709380621,8.46767567543859,2.50338191638085e-17,2.00479168470167e-15
"ENSMUSG00000079186",208.429865683989,9.30517571097527,1.30432429914808,7.13409672506519,9.74248057417812e-13,4.67227676826131e-11
"ENSMUSG00000015437",96.61559614092,7.43259364087771,1.27380807355758,5.83493996871871,5.38099372440039e-09,1.42274612907797e-07
"ENSMUSG00000000365",34.3730641730144,1.27350318319592,0.355666447893715,3.58061096495805,0.000342791724996643,0.00243947423547882
"ENSMUSG00000021774",444.79426234865,1.01774510779086,0.262043432255447,3.8838794738375,0.000102802882174866,0.000872278950572059
"ENSMUSG00000017491",126.808309886271,3.93429971946857,1.04562057145775,3.7626456736439,0.000168125319337948,0.00132726041989825
"ENSMUSG00000079357",95.1369876985469,4.36031677536211,0.910903919329503,4.78680207959984,1.6945979975115e-06,2.49769740683995e-05
"ENSMUSG00000021748",1547.91652814641,0.659587311754973,0.136613221635129,4.82813671956744,1.37816466594367e-06,2.08822452051355e-05
"ENSMUSG00000025279",240.162132668712,6.11057547502878,1.10679437368797,5.5209672368207,3.37138644366479e-08,7.5958035781252e-07
"ENSMUSG00000021866",2603.92622783147,2.61458312717708,0.605696929335946,4.3166524387759,1.58413293572331e-05,0.000173830239490482
"ENSMUSG00000095304",1132.45417908599,1.23156583468223,0.380280868131797,3.23856901014382,0.00120130954673714,0.00686212761625049
"ENSMUSG00000072676",541.160846613989,1.32664859318035,0.309929790287974,4.28048104684512,1.86489769869615e-05,0.000200242088094637
"ENSMUSG00000021782",2499.25649021658,1.20302116846188,0.166767144735906,7.21377805182785,5.4420431849396e-13,2.70866316770719e-11
"ENSMUSG00000072600",10.7410364100037,5.47887010258965,1.22419105094431,4.47550249478084,7.62318086918597e-06,9.23728405419401e-05
"ENSMUSG00000072596",156.372096581719,6.1969648233414,1.24042750414471,4.99582990754006,5.85832793882515e-07,9.83710899727723e-06
"ENSMUSG00000021950",496.814618812425,2.34407506659549,0.482949477549568,4.85366518769017,1.21200295048315e-06,1.87279565372739e-05
"ENSMUSG00000059674",106.752943071057,2.08635512571038,0.59279258533934,3.51953647415488,0.000432301590390588,0.00294639594585358
"ENSMUSG00000072494",77.5192312356315,1.67858595918837,0.485548793851118,3.4570901636367,0.000546042119043615,0.00357157287602716
"ENSMUSG00000022194",226.229352477046,1.34605529468562,0.426527404649075,3.15584715076652,0.001600326999903,0.00860279053777463
"ENSMUSG00000022203",237.696310086421,0.814524177114382,0.188328564944644,4.32501663968926,1.52520349176408e-05,0.000168548139961156
"ENSMUSG00000047894",536.323963673071,4.14464131124822,0.966293326798245,4.28921653115544,1.79304500355818e-05,0.000193692271763531
"ENSMUSG00000022177",207.418320093722,1.63554212555814,0.191721344349066,8.53082963251248,1.45301886092379e-17,1.2101709753014e-15
"ENSMUSG00000022070",132.139222657348,0.812596529057675,0.261294528908513,3.10988726955775,0.00187158758595952,0.00974036397058624
"ENSMUSG00000034327",1241.71120690485,2.13714211598932,0.319214121526492,6.69501119113855,2.15655127780438e-11,8.69090164955164e-10
"ENSMUSG00000044447",1937.22321473864,2.1796504017285,0.36684156971679,5.9416668710998,2.82138329163072e-09,7.91190605215322e-08
"ENSMUSG00000022125",2444.50945275738,0.644461362316962,0.164275515113227,3.92305184295277,8.74343276188507e-05,0.000760137129396173
"ENSMUSG00000015759",1558.04192869423,0.583294063762249,0.165434645762628,3.52582774347752,0.000422161458828451,0.00289068956160254
"ENSMUSG00000072572",47.8646556710197,2.86699681480416,0.680423415083892,4.21354813965459,2.51389975798583e-05,0.00025732199653025
"ENSMUSG00000022217",59.664351259453,1.35818615644166,0.265916645207885,5.10756352006423,3.26339409942567e-07,5.80349928599643e-06
"ENSMUSG00000022223",100.433795491962,0.94437901319264,0.272096789097924,3.4707466277846,0.000519013479158516,0.00342346113787083
"ENSMUSG00000021959",1536.94948928529,0.78368353515451,0.205587223545149,3.81192722797001,0.000137887476446189,0.00112369748417628
"ENSMUSG00000021963",617.113575474927,0.502394858911311,0.106474905525845,4.71843441823354,2.37666558478569e-06,3.32679923257452e-05
"ENSMUSG00000033589",577.957478722327,1.41500582330729,0.349599254045612,4.04750813090316,5.1765784342871e-05,0.000482619361041409
"ENSMUSG00000045211",223.261623852808,2.92577397509681,0.635579256388912,4.60331885549538,4.15810869472448e-06,5.48545426855258e-05
"ENSMUSG00000022095",385.801831278555,2.05108107590372,0.501051947732766,4.09354975104828,4.24818871793524e-05,0.00040668675596295
"ENSMUSG00000022100",1458.91000774485,0.581462137506076,0.179597104354757,3.23759193999874,0.00120543091367347,0.00687489084890329
"ENSMUSG00000021770",1511.68882722569,0.915461934437134,0.20204668510869,4.53094260836136,5.87210907785395e-06,7.4026497184288e-05
"ENSMUSG00000047222",3752.89490540681,7.54453924358088,1.31291921435893,5.74638497256261,9.11716024856804e-09,2.29407216486124e-07
"ENSMUSG00000060615",9.1917526611035,2.13172184682101,0.494540254263363,4.31051229590257,1.62876771511016e-05,0.00017825838865415
"ENSMUSG00000053253",1879.45894263024,0.87154259448104,0.183670850635479,4.74513289106903,2.08369492265953e-06,2.97164391196181e-05
"ENSMUSG00000033060",339.877418021375,1.90576983614467,0.332174758919674,5.7372506036966,9.62258236913235e-09,2.40189653421719e-07
"ENSMUSG00000022051",1770.07506149625,0.940978541166004,0.242198806736797,3.88514936899994,0.000102266992475713,0.000868923956784405
"ENSMUSG00000032358",95.7089993437587,6.70105654218468,1.7638909455084,3.7990197519004,0.000145269515927225,0.00117428150273622
"ENSMUSG00000032352",349.763189105416,0.784726010607956,0.217073670574374,3.61502161239353,0.000300322566530094,0.00217755648500317
"ENSMUSG00000032068",659.980428461741,3.43714375833942,0.759735625086745,4.52413134891098,6.064405566886e-06,7.59905905186628e-05
"ENSMUSG00000042496",384.117608937759,0.883773935524343,0.258636191414362,3.41705439865701,0.000633026293140525,0.00405039563646841
"ENSMUSG00000000168",1706.77460091524,0.333482468838891,0.0874962016653271,3.81139366614406,0.000138185496672121,0.00112575898919126
"ENSMUSG00000049624",520.261996797178,0.900498823408549,0.204539135852963,4.40257469385169,1.06973742789985e-05,0.00012472449544333
"ENSMUSG00000032062",320.397644709423,2.705130459725,0.602661128399413,4.4886426753779,7.16784106567445e-06,8.76630821668829e-05
"ENSMUSG00000032060",11813.786124726,2.15000634295249,0.451560365199597,4.7612822307869,1.92366802014231e-06,2.77831035556507e-05
"ENSMUSG00000050471",630.705528537655,0.310348040554184,0.0960149685680677,3.2322881023928,0.00122803175618633,0.00698306815204182
"ENSMUSG00000032251",221.255178785433,0.601211885240531,0.163928231218534,3.66753109437905,0.000244903775998526,0.00183492434875683
"ENSMUSG00000032281",255.742295462217,2.42690724353119,0.478087927152799,5.07627803526512,3.84899956583135e-07,6.72055228175137e-06
"ENSMUSG00000111686",212.719086819916,1.41541260824981,0.413123107833392,3.42612790572981,0.000612251996044237,0.00393561316520743
"ENSMUSG00000010045",1515.17745752306,0.318240353469687,0.0973669065369515,3.26846528033539,0.00108132443372644,0.00628471093302831
"ENSMUSG00000010067",605.547624463736,1.27474100129481,0.317413206860838,4.01603012647703,5.91866930439466e-05,0.00054269310546644
"ENSMUSG00000001946",424.297212074808,2.18744369501417,0.471048446939236,4.64377647188452,3.42097678268468e-06,4.60541626574135e-05
"ENSMUSG00000001948",66.3648433868129,1.58809736587949,0.410531002919137,3.86839813457962,0.000109552685304584,0.000920714226377507
"ENSMUSG00000057969",430.933495935021,3.03683721907217,0.57408388492549,5.28988410720904,1.22393888110649e-07,2.43675991102205e-06
"ENSMUSG00000032322",77.7877542684255,2.87396911547567,0.618082204416498,4.64981695790586,3.32229748905457e-06,4.48707703035229e-05
"ENSMUSG00000034684",1212.52592953047,4.90826606189581,0.931886317625948,5.26702234924964,1.38654332357734e-07,2.7193227223629e-06
"ENSMUSG00000032298",100.258562102679,0.491999681300832,0.153436501858614,3.20653609370077,0.00134343450447681,0.00748429309450558
